1975	02	11	0	0	194	-11
1975	02	12	38	0	183	28
1975	02	13	0	0	128	0
1975	02	14	0	0	111	-28
1975	02	15	0	0	161	-6
1975	02	16	28	0	156	100
1975	02	17	25	0	167	122
1975	02	18	10	0	156	100
1975	02	19	15	0	189	56
1975	02	20	0	0	94	11
1975	02	21	0	0	144	-11
1975	02	22	0	0	156	0
1975	02	23	76	0	211	106
1975	02	24	114	0	194	56
1975	02	25	0	0	139	28
1975	02	26	0	0	167	17
1975	02	27	13	0	94	6
1975	02	28	0	0	156	-22
1975	03	01	8	0	150	17
1975	03	02	0	0	33	-44
1975	03	03	0	0	33	-72
1975	03	04	0	0	89	-67
1975	03	05	0	0	144	-50
1975	03	06	0	0	183	-6
1975	03	07	66	0	200	39
1975	03	08	0	0	100	-17
1975	03	09	0	0	67	-61
1975	03	10	69	51	28	-6
1975	03	11	0	0	117	6
1975	03	12	127	0	83	44
1975	03	13	612	0	156	83
1975	03	14	259	0	94	28
1975	03	15	0	0	128	6
1975	03	16	241	0	83	28
1975	03	17	5	0	106	28
1975	03	18	119	0	72	22
1975	03	19	279	0	144	72
1975	03	20	0	0	211	72
1975	03	21	0	0	239	39
1975	03	22	53	0	178	100
1975	03	23	0	0	239	39
1975	03	24	112	0	233	144
1975	03	25	0	0	206	61
1975	03	26	0	0	144	0
1975	03	27	0	0	117	-11
1975	03	28	0	0	172	6
1975	03	29	137	0	183	78
1975	03	30	137	0	206	39
1975	03	31	0	0	122	6
1975	04	01	0	0	217	72
1975	04	02	15	0	233	72
1975	04	03	41	0	178	44
1975	04	04	0	0	122	17
1975	04	05	0	0	144	22
1975	04	06	0	0	161	0
1975	04	07	0	0	178	6
1975	04	08	0	0	206	6
1975	04	09	0	0	211	39
1975	04	10	0	0	194	106
1975	04	11	46	0	128	83
1975	04	12	0	0	156	22
1975	04	13	0	0	161	-17
1975	04	14	41	0	161	56
1975	04	15	119	0	172	83
1975	04	16	0	0	183	61
1975	04	17	0	0	211	94
1975	04	18	0	0	244	117
1975	04	19	15	0	256	128
1975	04	20	0	0	222	56
1975	04	21	0	0	194	44
1975	04	22	0	0	239	44
1975	04	23	0	0	256	128
1975	04	24	0	0	267	167
1975	04	25	15	0	261	150
1975	04	26	0	0	272	100
1975	04	27	0	0	239	78
1975	04	28	107	0	228	117
1975	04	29	0	0	228	133
1975	04	30	109	0	167	122
1975	05	01	8	0	172	117
1975	05	02	0	0	261	128
1975	05	03	160	0	161	106
1975	05	04	10	0	239	122
1975	05	05	0	0	256	78
1975	05	06	0	0	272	106
1975	05	07	0	0	200	139
1975	05	08	0	0	239	128
1975	05	09	13	0	217	144
1975	05	10	140	0	233	122
1975	05	11	0	0	261	100
1975	05	12	0	0	256	133
1975	05	13	0	0	272	128
1975	05	14	0	0	256	83
1975	05	15	231	0	211	128
1975	05	16	142	0	283	189
1975	05	17	3	0	194	172
1975	05	18	64	0	206	167
1975	05	19	0	0	267	161
1975	05	20	0	0	306	161
1975	05	21	0	0	328	172
1975	05	22	0	0	333	183
1975	05	23	203	0	311	183
1975	05	24	0	0	333	178
1975	05	25	191	0	317	178
1975	05	26	0	0	267	178
1975	05	27	3	0	311	178
1975	05	28	0	0	289	178
1975	05	29	239	0	289	194
1975	05	30	89	0	289	200
1975	05	31	89	0	300	206
1975	06	01	254	0	278	178
1975	06	02	3	0	272	150
1975	06	03	0	0	278	172
1975	06	04	0	0	294	150
1975	06	05	46	0	322	183
1975	06	06	0	0	294	167
1975	06	07	0	0	300	172
1975	06	08	0	0	272	122
1975	06	09	0	0	250	122
1975	06	10	8	0	222	178
1975	06	11	15	0	244	172
1975	06	12	23	0	289	217
1975	06	13	0	0	322	189
1975	06	14	0	0	328	172
1975	06	15	58	0	328	183
1975	06	16	0	0	289	206
1975	06	17	0	0	322	194
1975	06	18	0	0	339	194
1975	06	19	0	0	350	194
1975	06	20	0	0	333	206
1975	06	21	8	0	300	183
1975	06	22	0	0	289	183
1975	06	23	0	0	306	167
1975	06	24	0	0	328	161
1975	06	25	0	0	339	172
1975	06	26	3	0	317	206
1975	06	27	0	0	289	200
1975	06	28	18	0	283	211
1975	06	29	0	0	317	189
1975	06	30	0	0	294	200
1975	07	01	0	0	306	172
1975	07	02	0	0	328	156
1975	07	03	0	0	339	194
1975	07	04	3	0	289	206
1975	07	05	0	0	306	161
1975	07	06	13	0	294	183
1975	07	07	249	0	306	200
1975	07	08	79	0	328	206
1975	07	09	89	0	300	200
1975	07	10	0	0	322	200
1975	07	11	241	0	289	189
1975	07	12	254	0	272	183
1975	07	13	437	0	256	194
1975	07	14	178	0	233	200
1975	07	15	653	0	233	206
1975	07	16	0	0	283	206
1975	07	17	13	0	261	211
1975	07	18	0	0	300	200
1975	07	19	0	0	300	206
1975	07	20	107	0	306	211
1975	07	21	0	0	322	211
1975	07	22	0	0	333	222
1975	07	23	23	0	317	228
1975	07	24	798	0	328	217
1975	07	25	3	0	300	217
1975	07	26	0	0	283	200
1975	07	27	0	0	294	183
1975	07	28	0	0	322	211
1975	07	29	0	0	322	217
1975	07	30	0	0	317	211
1975	07	31	0	0	311	211
1975	08	01	0	0	328	211
1975	08	02	0	0	333	211
1975	08	03	0	0	339	222
1975	08	04	0	0	339	233
1975	08	05	33	0	339	228
1975	08	06	104	0	283	217
1975	08	07	23	0	267	189
1975	08	08	0	0	278	189
1975	08	09	0	0	294	172
1975	08	10	0	0	306	206
1975	08	11	5	0	317	211
1975	08	12	97	0	328	194
1975	08	13	0	0	328	189
1975	08	14	0	0	333	222
1975	08	15	0	0	339	228
1975	08	16	0	0	344	228
1975	08	17	107	0	344	222
1975	08	18	0	0	322	222
1975	08	19	8	0	272	217
1975	08	20	0	0	317	194
1975	08	21	0	0	317	211
1975	08	22	0	0	350	211
1975	08	23	0	0	339	222
1975	08	24	0	0	344	228
1975	08	25	0	0	356	217
1975	08	26	0	0	367	228
1975	08	27	0	0	328	228
1975	08	28	0	0	322	206
1975	08	29	0	0	317	172
1975	08	30	0	0	328	189
1975	08	31	0	0	328	183
1975	09	01	5	0	294	211
1975	09	02	0	0	294	206
1975	09	03	0	0	339	194
1975	09	04	0	0	367	206
1975	09	05	5	0	333	183
1975	09	06	292	0	333	206
1975	09	07	267	0	228	183
1975	09	08	0	0	278	178
1975	09	09	0	0	311	178
1975	09	10	0	0	256	189
1975	09	11	132	0	278	200
1975	09	12	249	0	311	183
1975	09	13	0	0	222	117
1975	09	14	0	0	200	78
1975	09	15	0	0	217	78
1975	09	16	0	0	217	144
1975	09	17	0	0	233	167
1975	09	18	58	0	261	189
1975	09	19	0	0	278	200
1975	09	20	0	0	289	200
1975	09	21	0	0	256	189
1975	09	22	533	0	189	144
1975	09	23	254	0	200	139
1975	09	24	20	0	239	178
1975	09	25	36	0	200	156
1975	09	26	0	0	250	156
1975	09	27	0	0	233	128
1975	09	28	0	0	217	89
1975	09	29	0	0	222	100
1975	09	30	0	0	256	139
1975	10	01	0	0	239	128
1975	10	02	10	0	222	72
1975	10	03	0	0	172	39
1975	10	04	0	0	206	39
1975	10	05	0	0	217	89
1975	10	06	0	0	261	128
1975	10	07	0	0	250	128
1975	10	08	272	0	206	156
1975	10	09	0	0	256	150
1975	10	10	0	0	256	139
1975	10	11	0	0	267	150
1975	10	12	0	0	250	117
1975	10	13	0	0	250	83
1975	10	14	0	0	294	128
1975	10	15	0	0	283	144
1975	10	16	28	0	272	156
1975	10	17	356	0	228	156
1975	10	18	0	0	228	111
1975	10	19	0	0	194	67
1975	10	20	0	0	183	56
1975	10	21	0	0	233	50
1975	10	22	0	0	261	67
1975	10	23	0	0	267	72
1975	10	24	0	0	239	67
1975	10	25	0	0	261	133
1975	10	26	0	0	233	122
1975	10	27	0	0	211	122
1975	10	28	0	0	228	128
1975	10	29	0	0	233	111
1975	10	30	0	0	167	39
1975	10	31	0	0	128	-11
1975	11	01	0	0	178	-6
1975	11	02	0	0	222	0
1975	11	03	0	0	244	28
1975	11	04	0	0	256	78
1975	11	05	0	0	272	94
1975	11	06	0	0	267	111
1975	11	07	89	0	200	139
1975	11	08	8	0	250	139
1975	11	09	0	0	256	128
1975	11	10	0	0	239	144
1975	11	11	0	0	167	117
1975	11	12	325	0	183	128
1975	11	13	5	0	144	44
1975	11	14	0	0	83	-11
1975	11	15	0	0	128	-39
1975	11	16	0	0	194	6
1975	11	17	0	0	206	22
1975	11	18	0	0	222	11
1975	11	19	0	0	217	39
1975	11	20	0	0	206	33
1975	11	21	20	0	178	33
1975	11	22	0	0	106	-6
1975	11	23	0	0	61	-6
1975	11	24	0	0	122	33
1975	11	25	0	0	106	0
1975	11	26	0	0	117	-28
1975	11	27	13	0	144	28
1975	11	28	0	0	144	-17
1975	11	29	0	0	111	-11
1975	11	30	0	0	183	28
1975	12	01	13	0	161	-6
1975	12	02	0	0	94	-33
1975	12	03	0	0	156	-17
1975	12	04	0	0	128	-17
1975	12	05	0	0	200	0
1975	12	06	0	0	206	56
1975	12	07	157	0	133	6
1975	12	08	30	0	39	0
1975	12	09	23	0	50	28
1975	12	10	0	0	61	-17
1975	12	11	0	0	139	-33
1975	12	12	0	0	167	-17
1975	12	13	0	0	161	-6
1975	12	14	0	0	178	6
1975	12	15	5	0	189	89
1975	12	16	15	0	167	50
1975	12	17	0	0	83	28
1975	12	18	0	0	44	-100
1975	12	19	0	0	6	-117
1975	12	20	0	0	61	-72
1975	12	21	0	0	56	-28
1975	12	22	0	0	56	-50
1975	12	23	0	0	61	-89
1975	12	24	0	0	39	-83
1975	12	25	170	0	6	-22
1975	12	26	135	0	100	6
1975	12	27	0	0	67	-17
1975	12	28	0	0	67	-22
1975	12	29	0	0	117	-39
1975	12	30	91	0	67	33
1975	12	31	325	0	156	56
1976	01	01	0	0	128	0
1976	01	02	0	0	72	-11
1976	01	03	64	0	106	44
1976	01	04	0	0	44	-67
1976	01	05	0	0	-17	-106
1976	01	06	0	0	28	-106
1976	01	07	94	0	28	-11
1976	01	08	8	0	61	-67
1976	01	09	0	0	-6	-111
1976	01	10	0	0	56	-106
1976	01	11	8	0	83	-22
1976	01	12	0	0	111	-39
1976	01	13	43	0	150	-22
1976	01	14	0	0	100	-11
1976	01	15	0	0	83	-78
1976	01	16	5	0	94	6
1976	01	17	5	0	39	-72
1976	01	18	0	0	-17	-117
1976	01	19	0	0	0	-139
1976	01	20	0	0	67	-56
1976	01	21	0	0	89	-67
1976	01	22	0	0	50	-44
1976	01	23	0	0	111	-83
1976	01	24	0	0	144	44
1976	01	25	5	0	189	67
1976	01	26	81	0	189	56
1976	01	27	259	0	144	22
1976	01	28	0	0	61	-28
1976	01	29	0	0	111	0
1976	01	30	0	0	122	-39
1976	01	31	0	0	106	-28
1976	02	01	140	0	106	33
1976	02	02	3	0	39	-56
1976	02	03	5	8	83	-33
1976	02	04	0	0	189	-28
1976	02	05	0	0	172	17
1976	02	06	0	0	189	6
1976	02	07	0	0	33	-56
1976	02	08	0	0	100	-67
1976	02	09	0	0	100	-28
1976	02	10	0	0	189	-17
1976	02	11	0	0	189	44
1976	02	12	0	0	156	-11
1976	02	13	20	0	189	72
1976	02	14	8	0	167	67
1976	02	15	0	0	117	44
1976	02	16	0	0	233	78
1976	02	17	0	0	244	161
1976	02	18	76	0	200	111
1976	02	19	0	0	189	67
1976	02	20	0	0	167	44
1976	02	21	5	0	222	50
1976	02	22	117	0	172	28
1976	02	23	0	0	89	-6
1976	02	24	0	0	172	-33
1976	02	25	0	0	206	44
1976	02	26	0	0	183	94
1976	02	27	0	0	222	44
1976	02	28	0	0	233	11
1976	02	29	0	0	233	89
1976	03	01	0	0	239	100
1976	03	02	0	0	261	111
1976	03	03	0	0	278	133
1976	03	04	0	0	289	117
1976	03	05	0	0	261	161
1976	03	06	0	0	172	61
1976	03	07	0	0	161	28
1976	03	08	8	0	94	11
1976	03	09	226	0	61	17
1976	03	10	0	0	133	11
1976	03	11	0	0	183	28
1976	03	12	43	0	156	83
1976	03	13	5	0	228	33
1976	03	14	0	0	122	-11
1976	03	15	0	0	133	0
1976	03	16	33	0	133	11
1976	03	17	0	0	89	-28
1976	03	18	0	0	161	-44
1976	03	19	0	0	206	89
1976	03	20	8	0	239	44
1976	03	21	38	0	222	106
1976	03	22	0	0	139	17
1976	03	23	0	0	172	-17
1976	03	24	0	0	200	39
1976	03	25	10	0	217	106
1976	03	26	0	0	239	61
1976	03	27	30	0	211	133
1976	03	28	0	0	206	56
1976	03	29	0	0	189	44
1976	03	30	97	0	139	128
1976	03	31	117	0	194	122
1976	04	01	8	0	172	67
1976	04	02	0	0	194	50
1976	04	03	0	0	244	17
1976	04	04	10	0	250	78
1976	04	05	0	0	183	17
1976	04	06	0	0	211	50
1976	04	07	0	0	228	17
1976	04	08	0	0	222	100
1976	04	09	0	0	133	17
1976	04	10	0	0	206	0
1976	04	11	3	0	239	72
1976	04	12	0	0	156	6
1976	04	13	0	0	228	-6
1976	04	14	0	0	272	100
1976	04	15	0	0	289	78
1976	04	16	0	0	294	150
1976	04	17	0	0	306	150
1976	04	18	0	0	322	122
1976	04	19	0	0	322	150
1976	04	20	0	0	306	172
1976	04	21	104	0	289	156
1976	04	22	13	0	272	133
1976	04	23	0	0	300	111
1976	04	24	0	0	317	133
1976	04	25	15	0	250	172
1976	04	26	0	0	189	56
1976	04	27	0	0	206	22
1976	04	28	0	0	189	17
1976	04	29	0	0	206	28
1976	04	30	5	0	189	83
1976	05	01	211	0	233	144
1976	05	02	0	0	233	128
1976	05	03	0	0	217	106
1976	05	04	0	0	189	44
1976	05	05	0	0	239	39
1976	05	06	0	0	256	144
1976	05	07	0	0	250	161
1976	05	08	0	0	167	61
1976	05	09	0	0	239	22
1976	05	10	0	0	250	78
1976	05	11	13	0	228	122
1976	05	12	0	0	256	128
1976	05	13	0	0	244	133
1976	05	14	71	0	261	172
1976	05	15	196	0	233	172
1976	05	16	41	0	272	172
1976	05	17	3	0	256	167
1976	05	18	89	0	239	72
1976	05	19	0	0	222	50
1976	05	20	0	0	256	94
1976	05	21	0	0	283	94
1976	05	22	0	0	272	139
1976	05	23	0	0	211	167
1976	05	24	0	0	217	128
1976	05	25	5	0	206	128
1976	05	26	0	0	211	117
1976	05	27	0	0	233	117
1976	05	28	0	0	211	128
1976	05	29	119	0	250	156
1976	05	30	0	0	256	156
1976	05	31	0	0	300	156
1976	06	01	0	0	294	183
1976	06	02	109	0	244	156
1976	06	03	135	0	167	117
1976	06	04	0	0	183	117
1976	06	05	0	0	228	89
1976	06	06	0	0	244	89
1976	06	07	0	0	272	106
1976	06	08	0	0	294	139
1976	06	09	8	0	289	167
1976	06	10	279	0	294	150
1976	06	11	0	0	300	161
1976	06	12	0	0	317	178
1976	06	13	5	0	222	172
1976	06	14	0	0	267	172
1976	06	15	0	0	289	183
1976	06	16	8	0	283	211
1976	06	17	25	0	250	189
1976	06	18	102	0	278	183
1976	06	19	94	0	289	189
1976	06	20	64	0	261	200
1976	06	21	8	0	272	194
1976	06	22	137	0	250	178
1976	06	23	15	0	256	178
1976	06	24	0	0	256	167
1976	06	25	0	0	294	194
1976	06	26	0	0	267	206
1976	06	27	5	0	289	200
1976	06	28	0	0	300	161
1976	06	29	0	0	300	189
1976	06	30	0	0	300	183
1976	07	01	0	0	278	178
1976	07	02	0	0	278	144
1976	07	03	38	0	256	183
1976	07	04	79	0	211	167
1976	07	05	0	0	244	139
1976	07	06	89	0	239	183
1976	07	07	8	0	256	178
1976	07	08	0	0	283	156
1976	07	09	0	0	294	183
1976	07	10	0	0	294	172
